session_id,purchase_probability,intent_segment,recommended_action,actual_revenue,customer_cluster,behavior_segment,decision_priority,campaign_type,suggested_channel,chatbot_route
3548,0.0009451056,Low Intent,Retarget with awareness ad or product education,0,0,Low Engagement Browsers,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
11548,0.4670896,Medium Intent,Send educational content about Nattoguard benefits,0,1,Moderate Interest Visitors,Priority 3 - Education Needed,Educational Nurture Campaign,Email Newsletter / Product Education,digestive_health_education
1304,0.0013875518,Low Intent,Retarget with awareness ad or product education,0,0,Low Engagement Browsers,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
9925,0.25027987,Low Intent,Retarget with awareness ad or product education,1,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
196,0.8962023,High Intent,Send checkout reminder or limited-time offer,1,2,High-Value Intent Users,Priority 1 - Immediate Conversion,Conversion Campaign,Email + SMS,checkout_support
10277,0.17006953,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
1881,0.014062524,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
12024,0.19213973,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
6644,0.14406684,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
11454,0.24508356,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
2002,0.017974861,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
12063,0.84172976,High Intent,Send checkout reminder or limited-time offer,0,2,High-Value Intent Users,Priority 1 - Immediate Conversion,Conversion Campaign,Email + SMS,checkout_support
1328,0.021082897,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
6560,0.9228828,High Intent,Send checkout reminder or limited-time offer,1,2,High-Value Intent Users,Priority 1 - Immediate Conversion,Conversion Campaign,Email + SMS,checkout_support
8504,0.56350946,Medium Intent,Send educational content about Nattoguard benefits,0,2,High-Value Intent Users,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
11253,0.0686777,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
10471,0.16448042,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
8006,0.72117907,Medium Intent,Send educational content about Nattoguard benefits,1,2,High-Value Intent Users,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
4552,0.9477356,High Intent,Send checkout reminder or limited-time offer,1,1,Moderate Interest Visitors,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
373,0.017054116,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
659,0.0034715019,Low Intent,Retarget with awareness ad or product education,0,0,Low Engagement Browsers,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
11547,0.18206435,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
73,0.07512546,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
8206,0.014366959,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
2303,0.0033464022,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
10695,0.06880389,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
5731,0.5337654,Medium Intent,Send educational content about Nattoguard benefits,1,1,Moderate Interest Visitors,Priority 3 - Education Needed,Educational Nurture Campaign,Email Newsletter / Product Education,digestive_health_education
4610,0.19656439,Low Intent,Retarget with awareness ad or product education,0,2,High-Value Intent Users,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
8573,0.8180937,High Intent,Send checkout reminder or limited-time offer,1,1,Moderate Interest Visitors,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
6292,0.09915497,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
5017,0.6988825,Medium Intent,Send educational content about Nattoguard benefits,0,1,Moderate Interest Visitors,Priority 3 - Education Needed,Educational Nurture Campaign,Email Newsletter / Product Education,digestive_health_education
3031,0.007752371,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
7472,0.72248024,Medium Intent,Send educational content about Nattoguard benefits,0,2,High-Value Intent Users,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
11081,0.107862875,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
5581,0.09692651,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
9492,0.16859205,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
9858,0.86771953,High Intent,Send checkout reminder or limited-time offer,0,2,High-Value Intent Users,Priority 1 - Immediate Conversion,Conversion Campaign,Email + SMS,checkout_support
1796,0.0021285433,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
4382,0.84879375,High Intent,Send checkout reminder or limited-time offer,0,1,Moderate Interest Visitors,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
2604,0.0015998473,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
8971,0.0040582274,Low Intent,Retarget with awareness ad or product education,0,0,Low Engagement Browsers,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
6814,0.98824304,High Intent,Send checkout reminder or limited-time offer,1,1,Moderate Interest Visitors,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
896,0.00610025,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
993,0.0018374413,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
6564,0.28008443,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
11828,0.038220696,Low Intent,Retarget with awareness ad or product education,0,0,Low Engagement Browsers,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
873,0.023217684,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
423,0.004470538,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
4769,0.7554343,High Intent,Send checkout reminder or limited-time offer,1,1,Moderate Interest Visitors,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
8961,0.35203475,Low Intent,Retarget with awareness ad or product education,0,2,High-Value Intent Users,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
3427,0.0034483564,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
4002,0.0011781775,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
8945,0.66283226,Medium Intent,Send educational content about Nattoguard benefits,1,1,Moderate Interest Visitors,Priority 3 - Education Needed,Educational Nurture Campaign,Email Newsletter / Product Education,digestive_health_education
336,0.03297112,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
4952,0.0014594238,Low Intent,Retarget with awareness ad or product education,0,0,Low Engagement Browsers,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
348,0.010682867,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
10676,0.9225019,High Intent,Send checkout reminder or limited-time offer,1,1,Moderate Interest Visitors,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
8789,0.6226628,Medium Intent,Send educational content about Nattoguard benefits,1,2,High-Value Intent Users,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
11694,0.042728722,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
7718,0.027175019,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
11886,0.17652008,Low Intent,Retarget with awareness ad or product education,0,1,Moderate Interest Visitors,Priority 4 - Awareness / Retargeting,Awareness Campaign,Meta Awareness Ads / Blog Content,general_awareness
8771,0.908801,High Intent,Send checkout reminder or limited-time offer,0,1,Moderate Interest Visitors,Priority 2 - Strong Conversion Opportunity,Retargeting + Offer Campaign,Email + Meta Retargeting Ads,product_benefits
