session_id,purchase_probability,intent_segment,recommended_action,actual_revenue
9881,0.81562084,High Intent,Send checkout reminder or limited-time offer,1
445,0.028833998,Low Intent,Retarget with awareness ad or product education,0
2313,0.003131808,Low Intent,Retarget with awareness ad or product education,0
2274,0.0006744704,Low Intent,Retarget with awareness ad or product education,0
1689,0.0013987055,Low Intent,Retarget with awareness ad or product education,0
6798,0.10626431,Low Intent,Retarget with awareness ad or product education,0
3137,0.9849224,High Intent,Send checkout reminder or limited-time offer,1
8456,0.6038487,Medium Intent,Send educational content about Nattoguard benefits,0
11757,0.07113238,Low Intent,Retarget with awareness ad or product education,0
5378,0.2848273,Low Intent,Retarget with awareness ad or product education,0
1314,0.0317205,Low Intent,Retarget with awareness ad or product education,0
1323,0.062360235,Low Intent,Retarget with awareness ad or product education,0
9564,0.22647102,Low Intent,Retarget with awareness ad or product education,0
2347,0.0056838393,Low Intent,Retarget with awareness ad or product education,0
7764,0.96395355,High Intent,Send checkout reminder or limited-time offer,1
5885,0.24874793,Low Intent,Retarget with awareness ad or product education,0
11516,0.06656208,Low Intent,Retarget with awareness ad or product education,0
8050,0.6440358,Medium Intent,Send educational content about Nattoguard benefits,1
1545,0.0229423,Low Intent,Retarget with awareness ad or product education,0
6294,0.1845151,Low Intent,Retarget with awareness ad or product education,0
7605,0.20409282,Low Intent,Retarget with awareness ad or product education,0
8474,0.42860386,Medium Intent,Send educational content about Nattoguard benefits,0
10817,0.026617961,Low Intent,Retarget with awareness ad or product education,0
12153,0.91703844,High Intent,Send checkout reminder or limited-time offer,0
2213,0.005400639,Low Intent,Retarget with awareness ad or product education,0
8330,0.80214685,High Intent,Send checkout reminder or limited-time offer,1
557,0.0061723343,Low Intent,Retarget with awareness ad or product education,0
10152,0.4735288,Medium Intent,Send educational content about Nattoguard benefits,0
10126,0.3340679,Low Intent,Retarget with awareness ad or product education,1
8120,0.37666702,Low Intent,Retarget with awareness ad or product education,0
1360,0.020346131,Low Intent,Retarget with awareness ad or product education,0
9028,0.084389314,Low Intent,Retarget with awareness ad or product education,0
8198,0.25037676,Low Intent,Retarget with awareness ad or product education,0
4981,0.57169604,Medium Intent,Send educational content about Nattoguard benefits,0
3398,0.0018894442,Low Intent,Retarget with awareness ad or product education,0
3036,0.0071120486,Low Intent,Retarget with awareness ad or product education,0
644,0.025333267,Low Intent,Retarget with awareness ad or product education,0
11147,0.92213887,High Intent,Send checkout reminder or limited-time offer,1
4600,0.008931694,Low Intent,Retarget with awareness ad or product education,0
11122,0.7676627,High Intent,Send checkout reminder or limited-time offer,1
3164,0.009525639,Low Intent,Retarget with awareness ad or product education,0
203,0.98490083,High Intent,Send checkout reminder or limited-time offer,1
6886,0.30465648,Low Intent,Retarget with awareness ad or product education,1
11661,0.84904593,High Intent,Send checkout reminder or limited-time offer,1
2901,0.002803601,Low Intent,Retarget with awareness ad or product education,0
7438,0.093159206,Low Intent,Retarget with awareness ad or product education,0
6942,0.28486645,Low Intent,Retarget with awareness ad or product education,0
10927,0.21142559,Low Intent,Retarget with awareness ad or product education,0
1416,0.00151872,Low Intent,Retarget with awareness ad or product education,0
4930,0.010522411,Low Intent,Retarget with awareness ad or product education,0
5384,0.1859029,Low Intent,Retarget with awareness ad or product education,0
607,0.02547032,Low Intent,Retarget with awareness ad or product education,0
10684,0.19610809,Low Intent,Retarget with awareness ad or product education,0
2038,0.012273756,Low Intent,Retarget with awareness ad or product education,0
151,0.005404585,Low Intent,Retarget with awareness ad or product education,0
4284,0.00035712178,Low Intent,Retarget with awareness ad or product education,0
2310,0.0071384953,Low Intent,Retarget with awareness ad or product education,0
7164,0.31816167,Low Intent,Retarget with awareness ad or product education,0
4550,0.8491766,High Intent,Send checkout reminder or limited-time offer,0
10790,0.18726721,Low Intent,Retarget with awareness ad or product education,0
7101,0.074409455,Low Intent,Retarget with awareness ad or product education,0
9386,0.14491315,Low Intent,Retarget with awareness ad or product education,0
11575,0.09571052,Low Intent,Retarget with awareness ad or product education,0
1147,0.0013956564,Low Intent,Retarget with awareness ad or product education,0
79,0.004205873,Low Intent,Retarget with awareness ad or product education,0
11590,0.018459465,Low Intent,Retarget with awareness ad or product education,0
10760,0.22677568,Low Intent,Retarget with awareness ad or product education,0
440,0.010556668,Low Intent,Retarget with awareness ad or product education,0
1827,0.011757497,Low Intent,Retarget with awareness ad or product education,0
6139,0.22187191,Low Intent,Retarget with awareness ad or product education,0
11231,0.41891864,Medium Intent,Send educational content about Nattoguard benefits,0
8083,0.066919774,Low Intent,Retarget with awareness ad or product education,0
2991,0.0053723315,Low Intent,Retarget with awareness ad or product education,0
6004,0.24692796,Low Intent,Retarget with awareness ad or product education,0
6296,0.09611617,Low Intent,Retarget with awareness ad or product education,0
11904,0.10564325,Low Intent,Retarget with awareness ad or product education,0
11282,0.6021969,Medium Intent,Send educational content about Nattoguard benefits,0
8952,0.80989546,High Intent,Send checkout reminder or limited-time offer,1
7919,0.042584166,Low Intent,Retarget with awareness ad or product education,0
3111,0.80963415,High Intent,Send checkout reminder or limited-time offer,1
10792,0.3111108,Low Intent,Retarget with awareness ad or product education,0
7783,0.31632292,Low Intent,Retarget with awareness ad or product education,0
3663,0.00507795,Low Intent,Retarget with awareness ad or product education,0
5125,0.84866124,High Intent,Send checkout reminder or limited-time offer,1
11620,0.65970725,Medium Intent,Send educational content about Nattoguard benefits,0
1051,0.021911075,Low Intent,Retarget with awareness ad or product education,0
609,0.048852038,Low Intent,Retarget with awareness ad or product education,0
8538,0.87920845,High Intent,Send checkout reminder or limited-time offer,1
8888,0.115676194,Low Intent,Retarget with awareness ad or product education,0
4859,0.007473443,Low Intent,Retarget with awareness ad or product education,0
3796,0.0065074135,Low Intent,Retarget with awareness ad or product education,0
3494,0.0030062504,Low Intent,Retarget with awareness ad or product education,0
1510,0.015549261,Low Intent,Retarget with awareness ad or product education,0
8897,0.15204044,Low Intent,Retarget with awareness ad or product education,0
3012,0.0041626235,Low Intent,Retarget with awareness ad or product education,0
1831,0.03423311,Low Intent,Retarget with awareness ad or product education,0
5866,0.20198014,Low Intent,Retarget with awareness ad or product education,0
7475,0.17289627,Low Intent,Retarget with awareness ad or product education,0
1097,0.0018082692,Low Intent,Retarget with awareness ad or product education,0
933,0.02052172,Low Intent,Retarget with awareness ad or product education,0
8249,0.9069485,High Intent,Send checkout reminder or limited-time offer,1
5331,0.0029235221,Low Intent,Retarget with awareness ad or product education,0
2117,0.005159753,Low Intent,Retarget with awareness ad or product education,0
4294,0.7709119,High Intent,Send checkout reminder or limited-time offer,0
9869,0.5850918,Medium Intent,Send educational content about Nattoguard benefits,0
936,0.013312302,Low Intent,Retarget with awareness ad or product education,0
7821,0.10342933,Low Intent,Retarget with awareness ad or product education,0
5816,0.71392137,Medium Intent,Send educational content about Nattoguard benefits,0
1849,0.0025846618,Low Intent,Retarget with awareness ad or product education,0
6878,0.19248466,Low Intent,Retarget with awareness ad or product education,0
9585,0.031932283,Low Intent,Retarget with awareness ad or product education,0
3998,0.003487941,Low Intent,Retarget with awareness ad or product education,0
4484,0.24880385,Low Intent,Retarget with awareness ad or product education,0
7147,0.20294371,Low Intent,Retarget with awareness ad or product education,0
7920,0.28517935,Low Intent,Retarget with awareness ad or product education,0
2065,0.8000657,High Intent,Send checkout reminder or limited-time offer,0
7940,0.25689793,Low Intent,Retarget with awareness ad or product education,0
4067,0.00086576527,Low Intent,Retarget with awareness ad or product education,0
2271,0.007910296,Low Intent,Retarget with awareness ad or product education,0
5359,0.03733075,Low Intent,Retarget with awareness ad or product education,0
9067,0.12737435,Low Intent,Retarget with awareness ad or product education,0
2338,0.31151164,Low Intent,Retarget with awareness ad or product education,0
9094,0.10922519,Low Intent,Retarget with awareness ad or product education,0
4747,0.002840283,Low Intent,Retarget with awareness ad or product education,0
10098,0.8394249,High Intent,Send checkout reminder or limited-time offer,1
6800,0.25810963,Low Intent,Retarget with awareness ad or product education,0
4104,0.0060934196,Low Intent,Retarget with awareness ad or product education,0
6706,0.18318,Low Intent,Retarget with awareness ad or product education,0
7720,0.15144883,Low Intent,Retarget with awareness ad or product education,0
